100,541,1213,130089,
100,541,1213,124608,
100,543,1215,116497,
100,554,1226,282718,
100,517,1189,101268,
100,542,1214,398065,
100,537,1209,106533,
100,541,1213,106291,
100,540,1212,99380,
100,546,1218,104314,
100,540,1212,110702,
100,542,1214,103652,
100,545,1217,247961,
100,543,1215,100701,
100,544,1216,252705,
100,540,1212,100868,
100,541,1213,242586,
100,537,1209,111414,
100,543,1215,245283,
100,536,1208,101094,
100,539,1211,355969,
100,541,1213,101296,
100,543,1215,102201,
100,542,1214,100438,
100,533,1205,102232,
100,533,1205,101667,
100,539,1211,102359,
100,534,1206,102594,
100,538,1210,116972,
100,539,1211,102007,
100,540,1212,102731,
100,545,1217,100912,
100,540,1212,248120,
100,551,1223,133098,
100,534,1206,104027,
100,552,1224,164125,
100,537,1209,326133,
100,540,1212,335745,
100,536,1208,146054,
100,549,1221,145551,
100,525,1197,303675,
100,543,1215,707142,
100,540,1212,148978,
100,536,1208,72615,
100,542,1214,50206,
100,545,1217,48989,
100,545,1217,35648,
100,546,1218,56305,
100,551,1223,19675,
100,550,1222,22369,
100,525,1197,24682,
100,540,1212,22670,
100,548,1220,119498,
100,538,1210,47328,
100,548,1220,20937,
100,548,1220,22056,
100,541,1213,18866,
100,542,1214,21610,
100,546,1218,20185,
100,542,1214,24899,
100,549,1221,22898,
100,541,1213,26905,
100,542,1214,14995,
100,534,1206,14139,
100,537,1209,27204,
100,545,1217,13805,
100,545,1217,16613,
100,542,1214,14526,
100,551,1223,14180,
100,544,1216,13248,
100,539,1211,13369,
100,536,1208,13252,
100,532,1204,13729,
100,535,1207,13497,
100,538,1210,14273,
100,544,1216,20338,
100,549,1221,15152,
100,544,1216,161806,
100,548,1220,15865,
100,552,1224,13640,
100,534,1206,13062,
100,545,1217,13976,
100,538,1210,18988,
100,537,1209,13081,
100,552,1224,13834,
100,540,1212,12849,
100,548,1220,14260,
100,531,1203,12988,
100,544,1216,14629,
100,551,1223,13123,
100,540,1212,13417,
100,536,1208,511935,
100,548,1220,13288,
100,535,1207,20657,
100,548,1220,14626,
100,537,1209,13142,
100,535,1207,13498,
100,544,1216,13516,
100,541,1213,12766,
100,544,1216,12981,
200,1273,2817,39409,
200,1273,2817,57775,
200,1291,2835,34206,
200,1276,2820,25280,
200,1283,2827,31309,
200,1288,2832,30415,
200,1296,2840,24690,
200,1273,2817,25591,
200,1285,2829,24541,
200,1294,2838,25105,
200,1292,2836,24275,
200,1287,2831,26331,
200,1288,2832,25132,
200,1285,2829,25399,
200,1280,2824,25036,
200,1294,2838,25185,
200,1281,2825,27332,
200,1283,2827,32958,
200,1292,2836,24837,
200,1272,2816,30570,
200,1286,2830,24624,
200,1280,2824,38400,
200,1287,2831,24567,
200,1291,2835,25239,
200,1288,2832,25585,
200,1279,2823,24863,
200,1280,2824,51933,
200,1287,2831,240724,
200,1279,2823,391613,
200,1276,2820,34064,
200,1292,2836,37600,
200,1283,2827,36314,
200,1291,2835,39946,
200,1301,2845,35196,
200,1293,2837,46304,
200,1277,2821,33020,
200,1293,2837,226357,
200,1279,2823,43205,
200,1282,2826,50536,
200,1292,2836,38563,
200,1284,2828,47356,
200,1282,2826,37925,
200,1290,2834,43684,
200,1272,2816,29792,
200,1298,2842,25610,
200,1285,2829,26333,
200,1283,2827,24859,
200,1269,2813,25571,
200,1268,2812,28010,
200,1296,2840,420506,
200,1274,2818,25219,
200,1274,2818,25255,
200,1285,2829,26822,
200,1273,2817,740825,
200,1284,2828,30236,
200,1285,2829,35846,
200,1292,2836,25959,
200,1292,2836,2324379,
200,1280,2824,31677,
200,1281,2825,34918,
200,1275,2819,25069,
200,1280,2824,24980,
200,1286,2830,26034,
200,1277,2821,24504,
200,1276,2820,27287,
200,1290,2834,24484,
200,1275,2819,25073,
200,1285,2829,24206,
200,1274,2818,24928,
200,1281,2825,25972,
200,1281,2825,29746,
200,1285,2829,24474,
200,1282,2826,29765,
200,1283,2827,26817,
200,1287,2831,32517,
200,1287,2831,24240,
200,1284,2828,29586,
200,1279,2823,24368,
200,1272,2816,24795,
200,1284,2828,26461,
200,1295,2839,24351,
200,1266,2810,24857,
200,1273,2817,24361,
200,1287,2831,25438,
200,1274,2818,24516,
200,1278,2822,25839,
200,1281,2825,24318,
200,1296,2840,29651,
200,1273,2817,24182,
200,1288,2832,30595,
200,1297,2841,25053,
200,1280,2824,29924,
200,1284,2828,25202,
200,1277,2821,32395,
200,1283,2827,24655,
200,1282,2826,24891,
200,1286,2830,25044,
200,1282,2826,24477,
200,1281,2825,25184,
200,1287,2831,24681,
300,2110,4598,140013,
300,2100,4588,46393,
300,2114,4602,59270,
300,2094,4582,57248,
300,2097,4585,108146,
300,2087,4575,53878,
300,2098,4586,57474,
300,2100,4588,76723,
300,2096,4584,52093,
300,2101,4589,55751,
300,2099,4587,266359,
300,2089,4577,54799,
300,2099,4587,52720,
300,2109,4597,131087,
300,2099,4587,53131,
300,2087,4575,53493,
300,2109,4597,63864,
300,2098,4586,55387,
300,2094,4582,53003,
300,2098,4586,61859,
300,2080,4568,108516,
300,2112,4600,52116,
300,2093,4581,46810,
300,2094,4582,62498,
300,2090,4578,41068,
300,2107,4595,44195,
300,2097,4585,38940,
300,2077,4565,192165,
300,2112,4600,48637,
300,2105,4593,39762,
300,2096,4584,60694,
300,2090,4578,118102,
300,2089,4577,49340,
300,2093,4581,567534,
300,2104,4592,824141,
300,2090,4578,57375,
300,2089,4577,68099,
300,2095,4583,1211872,
300,2098,4586,40994,
300,2090,4578,40427,
300,2103,4591,1471039,
300,2090,4578,41665,
300,2088,4576,39794,
300,2094,4582,303744,
300,2103,4591,40771,
300,2089,4577,40554,
300,2105,4593,47332,
300,2086,4574,42112,
300,2094,4582,39406,
300,2098,4586,185894,
300,2084,4572,222720,
300,2102,4590,41217,
300,2091,4579,47062,
300,2080,4568,98052,
300,2091,4579,49396,
300,2089,4577,73969,
300,2089,4577,46962,
300,2099,4587,54201,
300,2117,4605,607208,
300,2082,4570,45680,
300,2096,4584,818694,
300,2097,4585,51279,
300,2080,4568,344641,
300,2089,4577,91185,
300,2101,4589,47053,
300,2088,4576,39275,
300,2105,4593,312769,
300,2099,4587,51106,
300,2087,4575,38804,
300,2095,4583,38962,
300,2087,4575,773530,
300,2106,4594,41512,
300,2089,4577,39099,
300,2109,4597,82679,
300,2099,4587,327576,
300,2094,4582,70212,
300,2103,4591,60346,
300,2090,4578,415756,
300,2095,4583,352923,
300,2113,4601,39290,
300,2105,4593,73741,
300,2094,4582,318610,
300,2102,4590,39669,
300,2090,4578,78787,
300,2099,4587,480353,
300,2105,4593,40593,
300,2101,4589,38086,
300,2089,4577,48521,
300,2103,4591,664243,
300,2099,4587,39801,
300,2115,4603,1343364,
300,2095,4583,39785,
300,2080,4568,40045,
300,2111,4599,77081,
300,2095,4583,38386,
300,2111,4599,40942,
300,2098,4586,42701,
300,2098,4586,40180,
300,2098,4586,41121,
300,2104,4592,327007,
400,2953,6441,57762,
400,2938,6426,54379,
400,2940,6428,370622,
400,2964,6452,55802,
400,2950,6438,52954,
400,2968,6456,62112,
400,2961,6449,58678,
400,2967,6455,60867,
400,2950,6438,52142,
400,2947,6435,353986,
400,2983,6471,193630,
400,2980,6468,336429,
400,2959,6447,91714,
400,2976,6464,4820718,
400,2966,6454,82082,
400,2961,6449,55138,
400,2968,6456,53469,
400,2950,6438,64472,
400,2960,6448,237775,
400,2960,6448,71694,
400,2966,6454,67405,
400,2962,6450,69324,
400,2956,6444,62871,
400,2975,6463,61384,
400,2954,6442,50783,
400,2976,6464,60789,
400,2964,6452,61779,
400,2944,6432,762850,
400,2972,6460,60728,
400,2957,6445,52831,
400,2979,6467,580217,
400,2964,6452,51725,
400,2988,6476,60072,
400,2955,6443,56787,
400,2984,6472,65034,
400,2976,6464,66974,
400,2945,6433,56022,
400,2981,6469,58914,
400,2953,6441,58482,
400,2948,6436,239867,
400,2961,6449,62881,
400,2951,6439,65513,
400,2974,6462,72710,
400,2970,6458,59869,
400,2967,6455,51675,
400,2978,6466,43678,
400,2939,6427,41215,
400,2963,6451,40592,
400,2945,6433,46641,
400,2958,6446,300441,
400,2951,6439,49237,
400,2971,6459,41021,
400,2953,6441,40603,
400,2954,6442,454138,
400,2955,6443,40436,
400,2966,6454,47020,
400,2946,6434,44557,
400,2971,6459,332425,
400,2967,6455,42327,
400,2956,6444,40676,
400,2974,6462,478280,
400,2950,6438,40492,
400,2953,6441,40633,
400,2956,6444,51161,
400,2950,6438,44641,
400,2979,6467,40549,
400,2952,6440,42150,
400,2968,6456,39875,
400,2984,6472,332456,
400,2974,6462,40791,
400,2973,6461,47516,
400,2975,6463,301622,
400,2962,6450,45230,
400,2945,6433,339808,
400,2954,6442,40081,
400,2987,6475,40758,
400,2961,6449,42107,
400,2950,6438,39876,
400,2960,6448,47959,
400,2952,6440,44556,
400,2985,6473,40420,
400,2983,6471,333235,
400,2950,6438,40383,
400,2940,6428,47034,
400,2938,6426,44942,
400,2960,6448,48626,
400,2960,6448,875715,
400,2979,6467,1601148,
400,2938,6426,56279,
400,2950,6438,49769,
400,2955,6443,67280,
400,2961,6449,49646,
400,2980,6468,45305,
400,2964,6452,42943,
400,2970,6458,197292,
400,2957,6445,51973,
400,2953,6441,46659,
400,2965,6453,41414,
400,2959,6447,41626,
400,2951,6439,42495,
500,3859,8347,56000,
500,3856,8344,54411,
500,3851,8339,52709,
500,3855,8343,52741,
500,3847,8335,52226,
500,3837,8325,52677,
500,3848,8336,52663,
500,3862,8350,309762,
500,3843,8331,57453,
500,3880,8368,59366,
500,3839,8327,55727,
500,3864,8352,56298,
500,3859,8347,56539,
500,3856,8344,56201,
500,3868,8356,57171,
500,3848,8336,56260,
500,3851,8339,56551,
500,3854,8342,247302,
500,3864,8352,53073,
500,3861,8349,52161,
500,3854,8342,52276,
500,3858,8346,51986,
500,3861,8349,52129,
500,3875,8363,53477,
500,3854,8342,52664,
500,3846,8334,2006563,
500,3864,8352,57764,
500,3877,8365,58416,
500,3817,8305,207977,
500,3848,8336,61145,
500,3848,8336,65404,
500,3827,8315,59056,
500,3861,8349,58178,
500,3851,8339,68263,
500,3866,8354,76497,
500,3839,8327,368753,
500,3852,8340,89894,
500,3871,8359,53182,
500,3890,8378,55285,
500,3839,8327,52923,
500,3867,8355,54798,
500,3857,8345,69358,
500,3866,8354,232193,
