100,772,598,500015,
100,786,593,409402,
100,903,581,661707,
100,882,634,1118738,
100,753,659,61332,
100,715,585,59909,
100,692,571,65255,
100,747,651,31664,
100,797,594,26127,
100,755,612,33211,
100,703,627,28051,
100,884,726,26272,
100,778,680,25965,
100,796,589,30807,
100,788,601,28747,
100,813,579,26267,
100,729,538,28634,
100,760,634,27651,
100,737,637,28194,
100,738,594,24284,
100,787,545,2089665,
100,823,610,163273,
100,791,673,28614,
100,798,628,37669,
100,843,581,25034,
100,802,579,29990,
100,810,607,28756,
100,736,630,28411,
100,706,555,20741,
100,949,780,28259,
100,823,654,25728,
100,747,571,44982,
100,804,632,27391,
100,752,533,25285,
100,793,564,25396,
100,974,816,26739,
100,873,696,25730,
100,731,578,23333,
100,737,583,25142,
100,781,625,25131,
100,942,594,26697,
100,764,605,137813,
100,769,637,24470,
100,795,601,27400,
100,880,695,23996,
100,750,621,22452,
100,722,575,28015,
100,988,761,26065,
100,854,690,23659,
100,722,616,22712,
100,781,741,24764,
100,788,657,25448,
100,766,590,230594,
100,811,611,1583880,
100,763,608,704489,
100,932,652,934991,
100,837,702,339749,
100,846,576,2637873,
100,817,616,29851,
100,804,620,19562,
100,743,630,19447,
100,779,618,23098,
100,764,577,22040,
100,812,636,19750,
100,745,614,23249,
100,706,581,22025,
100,721,567,23292,
100,862,710,20387,
100,839,793,20097,
100,797,695,133525,
100,952,684,23867,
100,924,649,22851,
100,822,674,20188,
100,809,594,19508,
100,893,759,26010,
100,754,595,18967,
100,744,641,19157,
100,850,709,27850,
100,780,601,22096,
100,726,599,19763,
100,820,650,20546,
100,877,659,20669,
100,794,609,23018,
100,773,675,22822,
100,745,600,20569,
100,1132,699,23011,
100,816,577,22800,
100,762,689,19510,
100,812,621,19687,
100,762,554,21924,
100,899,719,24645,
100,829,626,19970,
100,819,583,20346,
100,753,672,22981,
100,751,620,133781,
100,931,734,29363,
100,949,774,19685,
100,747,571,19077,
100,781,686,23686,
100,801,638,23042,
100,797,627,19360,
100,781,661,19028,
100,803,723,24126,
100,829,595,22546,
100,764,674,23471,
100,856,640,19716,
100,713,590,23370,
100,875,717,22634,
100,758,573,36595,
100,876,721,20586,
100,861,658,219890,
100,874,672,23463,
100,833,599,27035,
100,729,605,123510,
100,849,629,23518,
100,785,646,316225,
100,859,642,759505,
100,934,743,19616,
100,789,616,19605,
100,725,544,21633,
100,749,579,25788,
100,691,585,23341,
100,787,634,23878,
100,844,665,24291,
100,843,621,29346,
100,918,569,23413,
100,812,611,21186,
100,861,641,22903,
100,726,586,557389,
100,772,602,23034,
100,816,698,23344,
100,754,643,19884,
100,945,645,22682,
100,737,604,19076,
100,821,575,25107,
100,908,747,25118,
100,753,626,19351,
100,842,649,22176,
100,818,687,22842,
100,796,557,18418,
100,842,650,20396,
100,724,608,63926,
100,722,549,339829,
100,720,545,19606,
100,732,586,21705,
100,776,520,23100,
100,875,712,22586,
100,758,575,20340,
100,771,598,19819,
100,848,559,21951,
100,718,556,22913,
100,819,694,19898,
100,779,600,19877,
100,846,689,22044,
100,740,575,21164,
100,788,648,24438,
100,823,680,21032,
100,794,604,19539,
100,745,622,22112,
100,819,612,28299,
100,810,687,18789,
100,813,698,21206,
100,847,621,21297,
100,746,570,22895,
100,714,574,19060,
100,924,640,22862,
100,1075,718,22844,
100,811,681,132433,
100,808,666,23320,
100,886,681,21791,
100,940,652,19763,
100,821,558,21743,
100,890,648,24267,
100,844,735,19331,
100,769,681,21596,
100,836,648,24213,
100,776,679,25832,
100,703,609,21889,
100,849,647,20605,
100,785,649,22253,
100,722,583,21861,
100,789,618,19994,
100,783,655,19304,
100,767,620,23148,
100,781,626,438967,
100,807,598,24734,
100,776,679,17961,
100,749,626,22477,
100,839,660,21444,
100,793,582,18081,
100,866,676,20688,
100,764,595,19618,
100,771,652,22895,
100,888,624,23834,
100,716,589,22686,
100,698,558,23007,
100,713,586,22171,
100,796,622,216914,
100,790,628,19202,
100,828,649,26223,
100,741,608,21143,
100,685,603,21118,
100,754,637,19282,
100,816,575,21702,
100,1004,608,27764,
100,886,723,23470,
100,739,630,21852,
100,847,575,21889,
100,829,602,781621,
100,721,578,302165,
100,745,686,19273,
100,734,574,19508,
100,788,696,29596,
100,699,545,21346,
100,765,632,21715,
100,745,600,21269,
100,869,667,24025,
100,818,667,867153,
100,862,582,24162,
100,758,608,22115,
100,793,655,19881,
100,774,566,19354,
100,724,619,21415,
100,879,724,23686,
100,788,630,20895,
100,777,600,19363,
100,804,621,22515,
100,786,656,33589,
100,826,656,21326,
100,839,634,23150,
100,891,726,19989,
100,790,557,21923,
100,694,582,20670,
100,811,610,18659,
100,758,607,18643,
100,779,625,21174,
100,805,629,23792,
100,902,579,23285,
100,862,595,18603,
100,818,617,19184,
100,694,582,20157,
100,760,626,21415,
100,963,727,20339,
100,801,687,142226,
100,772,584,21261,
100,685,569,20467,
100,756,560,569719,
100,771,604,33347,
100,867,681,24337,
100,772,661,21973,
100,716,556,19570,
100,830,623,20023,
100,935,731,22375,
100,769,719,18485,
100,742,584,19433,
100,795,640,27821,
100,730,596,21872,
100,735,588,24863,
100,771,675,18796,
100,768,613,19796,
100,927,599,22006,
100,800,753,23080,
100,846,585,20002,
100,910,597,19876,
100,830,587,23709,
100,903,656,21515,
100,922,575,19629,
100,793,619,20299,
100,862,563,21782,
100,806,671,22576,
100,784,637,23998,
100,782,625,18087,
100,734,611,34670,
100,853,669,139309,
100,767,546,18227,
100,823,710,22512,
100,742,620,22770,
100,882,775,24545,
100,948,584,19745,
100,743,613,23953,
100,792,640,23627,
100,774,581,21743,
100,871,805,27182,
100,778,683,19265,
100,879,614,19617,
100,688,583,20395,
100,800,562,23936,
100,867,738,21985,
100,710,598,19987,
100,734,585,21565,
100,907,678,22320,
100,809,656,22344,
100,843,660,20661,
100,969,743,21954,
100,755,611,23844,
100,868,662,19434,
100,925,670,20568,
100,849,660,21982,
100,831,581,22803,
100,799,598,26848,
100,872,696,19188,
100,691,588,37416,
100,825,610,143246,
100,743,572,22333,
100,779,626,23773,
100,736,619,18809,
100,739,602,21418,
100,902,833,25187,
100,748,631,27746,
100,724,640,17616,
100,894,632,23812,
100,873,650,21681,
100,772,612,18531,
100,746,595,18540,
100,785,575,20919,
100,764,549,20976,
100,819,618,19338,
100,697,557,22059,
100,818,643,23921,
100,730,642,24760,
100,770,671,21145,
100,851,600,18132,
100,726,616,20961,
100,804,572,22031,
100,828,706,18803,
100,803,681,18885,
100,779,634,21931,
100,868,786,21265,
100,871,572,33670,
100,806,771,19263,
100,781,614,316541,
100,754,562,20722,
100,925,642,18721,
100,1018,796,22168,
100,825,693,22647,
100,761,560,27047,
100,889,673,18261,
100,899,587,19521,
100,825,668,23082,
100,810,559,20737,
100,791,597,21255,
100,821,628,19504,
100,740,577,21068,
100,838,702,21039,
100,786,652,18380,
100,942,639,18253,
100,909,662,21879,
100,883,823,22792,
100,853,734,18661,
100,882,613,18683,
100,772,623,22455,
100,863,823,21523,
100,787,642,17982,
100,887,665,19178,
100,729,584,22228,
100,774,644,21339,
100,740,594,18192,
100,959,709,19065,
100,721,580,22787,
100,829,637,21603,
100,858,759,237022,
100,794,623,18734,
100,731,524,21267,
100,891,635,22335,
100,817,571,20727,
100,754,570,17691,
100,857,769,24600,
100,884,604,20790,
100,745,595,22948,
100,761,607,18259,
100,930,732,23365,
100,854,586,21313,
100,818,630,22614,
100,863,777,17982,
100,740,577,19067,
100,811,615,20939,
100,775,678,21116,
100,753,653,18061,
100,872,617,24351,
100,770,602,22028,
100,804,613,21660,
100,778,677,22047,
